A1J6X3R3XE227Y:3U8YCDAGXPGYIBYAS4C6ONT1FUYQ07,window_resize,0,"[1366, 728]",1464245153722
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,initialized,0,,1464330077043
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,0,"[1916, 1026]",1464330077043
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,2426,"[1679, 1026]",1464330079469
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,5817,"[1201, 1026]",1464330085286
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,340,off,1464330085626
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,192,"[1137, 1026]",1464330085818
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,2484,on,1464330088302
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,3150,"[1137, 984]",1464330091452
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,2767,"[1137, 965]",1464330094219
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,3433,"[1283, 965]",1464330097652
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,1638,"[1283, 966]",1464330099290
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,window_resize,312,"[1283, 967]",1464330099602
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,2006,off,1464330101608
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,14121,on,1464330115729
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,38505,off,1464330154234
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,5529,on,1464330159763
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,164076,off,1464330323839
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,3132,on,1464330326971
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,83633,off,1464330410604
A1KGCOR8OXYR72:3FE2ERCCZX8YLGPEUCZSEJZ9833POK,focus,1047,on,1464330411651
A1MN2PWAV10VAB:31Z0PCVWUKFPS2QMU7RA87EB7HF7TI,initialized,0,,1464329147903
A1MN2PWAV10VAB:31Z0PCVWUKFPS2QMU7RA87EB7HF7TI,window_resize,0,"[1584, 792]",1464329147903
A1MN2PWAV10VAB:31Z0PCVWUKFPS2QMU7RA87EB7HF7TI,focus,1443,on,1464329149346
A1MN2PWAV10VAB:31Z0PCVWUKFPS2QMU7RA87EB7HF7TI,focus,114451,off,1464329263797
A1MN2PWAV10VAB:31Z0PCVWUKFPS2QMU7RA87EB7HF7TI,focus,12349,on,1464329276146
A1MN2PWAV10VAB:31Z0PCVWUKFPS2QMU7RA87EB7HF7TI,focus,158467,off,1464329434613
A1MN2PWAV10VAB:31Z0PCVWUKFPS2QMU7RA87EB7HF7TI,focus,10690,on,1464329445303
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,initialized,0,,1464328222567
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,window_resize,0,"[1360, 723]",1464328222567
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,210881,off,1464328433448
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,37269,on,1464328470717
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,12315,off,1464328483032
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,86984,on,1464328570016
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,599,off,1464328570615
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,45003,on,1464328615618
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,69252,off,1464328684870
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,16241,on,1464328701111
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,2730,off,1464328703841
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,1725,on,1464328705566
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,967,off,1464328706533
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,1737,on,1464328708270
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,20100,off,1464328728370
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,23851,on,1464328752221
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,9241,off,1464328761462
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,22755,on,1464328784217
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,53159,off,1464328837376
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,26991,on,1464328864367
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,68093,off,1464328932460
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,25380,on,1464328957840
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,3367,off,1464328961207
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,3689,on,1464328964896
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,36755,off,1464329001651
A1NFBKUYYVUYWF:3BEFOD78W6TOWKIJJCSRJHZ9M7S4MT,focus,34880,on,1464329036531
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,initialized,0,,1464328354535
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,window_resize,1,"[1264, 906]",1464328354536
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,362,off,1464328354898
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,8748,on,1464328363646
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,25111,off,1464328388757
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,5952,on,1464328394709
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,3325,off,1464328398034
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,36238,on,1464328434272
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,115392,off,1464328549664
A1QQQ7KKM896QY:3EQHHY4HQSS60TQXMED6B4LQQHC5GS,focus,6142,on,1464328555806
A1RHFE4FQRHEQO:39GHHAVOMFRYVCCYGFFZ3P7SIDX4JP,initialized,0,,1464330129800
A1RHFE4FQRHEQO:39GHHAVOMFRYVCCYGFFZ3P7SIDX4JP,window_resize,0,"[1020, 714]",1464330129800
A1RHFE4FQRHEQO:39GHHAVOMFRYVCCYGFFZ3P7SIDX4JP,focus,328210,off,1464330458010
A1RHFE4FQRHEQO:39GHHAVOMFRYVCCYGFFZ3P7SIDX4JP,focus,5589,on,1464330463599
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,initialized,0,,1464245182467
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,window_resize,1,"[1596, 846]",1464245182468
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,7945,off,1464245190413
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,3657,on,1464245194070
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,61994,off,1464245256064
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,5772,on,1464245261836
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,76875,off,1464245338711
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,11104,on,1464245349815
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,56048,off,1464245405863
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,3938,on,1464245409801
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,3797,off,1464245413598
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,4163,on,1464245417761
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,21273,off,1464245439034
A1TLNLB9D87H6:3KMS4QQVK2Q34CF5IHBUV84WMQVFK8,focus,3719,on,1464245442753
A1UGD2VEVSML1U:3NPI0JQDAO5EY8UMQTLR8T5W7BKPT6,initialized,0,,1464328378313
A1UGD2VEVSML1U:3NPI0JQDAO5EY8UMQTLR8T5W7BKPT6,window_resize,0,"[1280, 920]",1464328378313
A1UGD2VEVSML1U:3NPI0JQDAO5EY8UMQTLR8T5W7BKPT6,focus,546,on,1464328378859
A1V1JNPU0KOA3X:33LK57MYLT57XCJDO2E3PMBOFRDZSC,initialized,0,,1464328188504
A1V1JNPU0KOA3X:33LK57MYLT57XCJDO2E3PMBOFRDZSC,window_resize,0,"[1362, 714]",1464328188504
A1VXE7W49BTDAB:3OS46CRSLFZL1UG6GSMX3B209RA6VX,initialized,0,,1464328166836
A1VXE7W49BTDAB:3OS46CRSLFZL1UG6GSMX3B209RA6VX,window_resize,0,"[1680, 907]",1464328166836
A1VXE7W49BTDAB:3OS46CRSLFZL1UG6GSMX3B209RA6VX,focus,87464,off,1464328254300
A1VXE7W49BTDAB:3OS46CRSLFZL1UG6GSMX3B209RA6VX,focus,8136,on,1464328262436
A1XSL223UP6NMI:3C8HJ7UOP7U4ZH6845IHDDCIN2VMZN,initialized,0,,1464328516360
A1XSL223UP6NMI:3C8HJ7UOP7U4ZH6845IHDDCIN2VMZN,window_resize,0,"[1600, 856]",1464328516360
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,initialized,0,,1462918513044
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,window_resize,0,"[1920, 1035]",1462918513044
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,focus,247752,off,1462918760796
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,focus,8348,on,1462918769144
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,focus,27956,off,1462918797100
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,focus,930,on,1462918798030
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,focus,920,off,1462918798950
A1YD6IATEIIG4X:3D8YOU6S9EKLOFR6B2CS7P0HUZ2U6Q,focus,6612,on,1462918805562
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,initialized,0,,1464328260215
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,window_resize,0,"[1366, 723]",1464328260215
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,25075,off,1464328285290
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,20960,on,1464328306250
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,50328,off,1464328356578
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,13244,on,1464328369822
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,37901,off,1464328407723
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,22500,on,1464328430223
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,4679,off,1464328434902
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,53607,on,1464328488509
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,2112,off,1464328490621
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,84378,on,1464328574999
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,4965,off,1464328579964
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,26244,on,1464328606208
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,4607,off,1464328610815
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,29430,on,1464328640245
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,3758,off,1464328644003
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,27080,on,1464328671083
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,161957,off,1464328833040
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,45237,on,1464328878277
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,12526,off,1464328890803
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,14552,on,1464328905355
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,6324,off,1464328911679
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,49477,on,1464328961156
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,5974,off,1464328967130
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,12173,on,1464328979303
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,8446,off,1464328987749
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,33654,on,1464329021403
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,5385,off,1464329026788
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,7156,on,1464329033944
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,11657,off,1464329045601
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,68773,on,1464329114374
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,5126,off,1464329119500
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,15259,on,1464329134759
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,9473,off,1464329144232
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,52355,on,1464329196587
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,11965,off,1464329208552
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,92673,on,1464329301225
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,6634,off,1464329307859
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,14202,on,1464329322061
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,28271,off,1464329350332
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,43418,on,1464329393750
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,8494,off,1464329402244
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,23532,on,1464329425776
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,20349,off,1464329446125
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,96561,on,1464329542686
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,42759,off,1464329585445
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,22383,on,1464329607828
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,10252,off,1464329618080
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,38318,on,1464329656398
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,4049,off,1464329660447
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,25608,on,1464329686055
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,18221,off,1464329704276
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,22298,on,1464329726574
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,3304,off,1464329729878
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,72728,on,1464329802606
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,4900,off,1464329807506
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,13582,on,1464329821088
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,1771,off,1464329822859
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,17626,on,1464329840485
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,5069,off,1464329845554
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,10267,on,1464329855821
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,5034,off,1464329860855
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,28216,on,1464329889071
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,3495,off,1464329892566
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,17806,on,1464329910372
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,13524,off,1464329923896
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,22368,on,1464329946264
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,3902,off,1464329950166
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,48351,on,1464329998517
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,10752,off,1464330009269
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,88617,on,1464330097886
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,12420,off,1464330110306
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,19039,on,1464330129345
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,8410,off,1464330137755
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,26730,on,1464330164485
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,23279,off,1464330187764
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,26762,on,1464330214526
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,2366,off,1464330216892
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,28206,on,1464330245098
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,13689,off,1464330258787
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,12266,on,1464330271053
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,1673,off,1464330272726
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,58922,on,1464330331648
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,2624,off,1464330334272
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,12526,on,1464330346798
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,3750,off,1464330350548
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,80089,on,1464330430637
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,2454,off,1464330433091
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,93499,on,1464330526590
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,17494,off,1464330544084
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,26353,on,1464330570437
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,36968,off,1464330607405
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,10576,on,1464330617981
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,8942,off,1464330626923
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,18963,on,1464330645886
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,3448,off,1464330649334
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,112791,on,1464330762125
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,6665,off,1464330768790
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,8241,on,1464330777031
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,12339,off,1464330789370
A1YDAYF942XA4G:3H0W84IWBK2XL2S4DQ0LE25A5JLERX,focus,20191,on,1464330809561
